,lastPrice,tick_volume,bidPrice1,askPrice1,bidPrice1_change,askPrice1_change,bidVolume1,askVolume1,bid_vol_change,ask_vol_change,buy_tick_volume,sell_tick_volume,buy_minus_sell_volume,updateTime,1min sum(N),2min sum(N),,
59,12110,2,12105,12110,0,0,25,17,9,14,2,0,2,21:00:29,,,,
60,12110,54,12105,12110,0,0,33,8,8,-9,54,0,54,21:00:30,,,,
61,12110,32,12110,12115,1,1,9,40,0,0,32,0,32,21:00:30,,,,
62,12110,142,12105,12110,-1,-1,23,31,0,0,0,142,-142,21:00:31,,,,
63,12105,46,12105,12110,0,0,8,44,-15,13,4,42,-38,21:00:31,,,,
64,12110,56,12100,12105,-1,-1,64,2,0,0,0,56,-56,21:00:32,,,,
65,12110,86,12105,12115,1,1,24,22,0,0,86,0,86,21:00:32,,,,
66,12105,32,12105,12115,0,0,45,18,21,-4,21,11,10,21:00:33,,,,
67,12110,22,12110,12115,1,0,9,6,0,-12,20,2,18,21:00:33,,,,
68,12105,104,12105,12110,-1,-1,26,3,0,0,0,104,-104,21:00:34,,,,
69,12105,10,12105,12110,0,0,26,26,0,23,6,4,2,21:00:34,,,,
70,12105,26,12105,12110,0,0,31,19,5,-7,24,2,22,21:00:35,,,,
71,12110,26,12105,12110,0,0,35,8,4,-11,26,0,26,21:00:35,,,,
72,12110,18,12110,12115,1,1,1,57,0,0,18,0,18,21:00:36,,,,
73,12110,54,12105,12110,-1,-1,50,10,0,0,0,54,-54,21:00:36,,,,
74,12110,24,12110,12115,1,1,1,54,0,0,24,0,24,21:00:37,,,,
75,12110,4,12105,12110,-1,-1,54,2,0,0,0,4,-4,21:00:37,,,,
76,12110,24,12110,12115,1,1,21,58,0,0,24,0,24,21:00:38,,,,
77,12115,74,12110,12115,0,0,1,59,-20,1,20,54,-34,21:00:38,,,,
78,12110,16,12105,12110,-1,-1,48,11,0,0,0,16,-16,21:00:39,,,,
79,12110,40,12110,12115,1,1,2,55,0,0,40,0,40,21:00:39,,,,
80,12110,26,12110,12115,0,0,26,51,24,-4,18,8,10,21:00:40,,,,
81,12110,2,12110,12115,0,0,39,48,13,-3,0,2,-2,21:00:40,,,,
82,12110,24,12110,12115,0,0,40,35,1,-13,18,6,12,21:00:41,,,,
83,12110,30,12110,12115,0,0,42,21,2,-14,28,2,26,21:00:41,,,,
84,12115,52,12115,12120,1,1,3,35,0,0,52,0,52,21:00:42,,,,
85,12115,2,12115,12120,0,0,38,43,35,8,0,2,-2,21:00:42,,,,
86,12115,24,12115,12120,0,0,42,30,4,-13,16,8,8,21:00:43,,,,
87,12120,66,12120,12125,1,1,9,121,0,0,66,0,66,21:00:43,,,,
88,12115,78,12115,12120,-1,-1,33,16,0,0,0,78,-78,21:00:44,,,,
89,12115,54,12115,12120,0,0,12,12,-21,-4,10,44,-34,21:00:44,,,,
90,12120,66,12115,12120,0,0,12,15,0,3,64,2,62,21:00:45,,,,
91,12115,8,12115,12120,0,0,31,17,19,2,4,4,0,21:00:45,,,,
92,12120,36,12120,12125,1,1,29,132,0,0,36,0,36,21:00:46,,,,
93,12120,22,12120,12125,0,0,34,123,5,-9,20,2,18,21:00:46,,,,
94,12120,26,12120,12125,0,0,43,113,9,-10,20,6,14,21:00:47,,,,
95,12120,8,12120,12125,0,0,56,109,13,-4,0,8,-8,21:00:47,,,,
96,12120,44,12120,12125,0,0,47,102,-9,-7,20,24,-4,21:00:48,,,,
97,12125,20,12120,12125,0,0,38,100,-9,-2,6,14,-8,21:00:48,,,,
98,12120,32,12120,12125,0,0,46,87,8,-13,28,4,24,21:00:49,,,,
99,12125,56,12120,12125,0,0,29,76,-17,-11,24,32,-8,21:00:49,,,,
100,12125,80,12120,12125,0,0,17,56,-12,-20,56,24,32,21:00:50,,,,
101,12120,38,12120,12125,0,0,28,48,11,-8,22,16,6,21:00:50,,,,
102,12125,48,12120,12125,0,0,25,35,-3,-13,38,10,28,21:00:51,,,,
103,12120,8,12120,12125,0,0,31,39,6,4,6,2,4,21:00:51,,,,
104,12125,34,12120,12125,0,0,26,27,-5,-12,24,10,14,21:00:52,,,,
105,12120,16,12120,12125,0,0,21,41,-5,14,2,14,-12,21:00:52,,,,
106,12120,52,12115,12120,-1,-1,26,3,0,0,0,52,-52,21:00:53,,,,
107,12120,12,12115,12120,0,0,26,12,0,9,12,0,12,21:00:53,,,,
108,12115,18,12115,12120,0,0,24,20,-2,8,16,2,14,21:00:54,,,,
109,12120,4,12115,12120,0,0,25,44,1,24,4,0,4,21:00:54,,,,
110,12120,22,12115,12120,0,0,30,44,5,0,22,0,22,21:00:55,,,,
111,12120,0,12115,12120,0,0,30,44,0,0,0,0,0,21:00:55,,,,
112,12120,22,12115,12120,0,0,33,35,3,-9,22,0,22,21:00:56,,,,
113,12120,48,12115,12120,0,0,34,12,1,-23,48,0,48,21:00:56,,,,
114,12120,52,12120,12125,1,1,88,46,0,0,52,0,52,21:00:57,,,,
115,12120,22,12120,12125,0,0,104,34,16,-12,14,8,6,21:00:57,,,,
116,12125,62,12125,12130,1,1,19,229,0,0,62,0,62,21:00:58,,,,
117,12120,114,12120,12125,-1,-1,72,2,0,0,0,114,-114,21:00:58,,,,
118,12120,12,12120,12125,0,0,70,2,-2,0,6,6,0,21:00:59,,,,
119,12120,56,12120,12125,0,0,46,16,-24,14,6,50,-44,21:00:59,,,,
120,12125,20,12120,12125,0,0,44,17,-2,1,20,0,20,21:01:00,,,,
121,12125,14,12120,12125,0,0,47,32,3,15,12,2,10,21:01:00,,,,
122,12125,10,12120,12125,0,0,44,31,-3,-1,4,6,-2,21:01:01,152,,,
123,12125,36,12120,12125,0,0,39,21,-5,-10,36,0,36,21:01:01,-40,,,
124,12120,6,12120,12125,0,0,41,19,2,-2,0,6,-6,21:01:02,78,,,
125,12125,2,12120,12125,0,0,42,20,1,1,2,0,2,21:01:02,162,,,
126,12125,8,12120,12125,0,0,44,16,2,-4,8,0,8,21:01:03,448,,,
127,12125,4,12120,12125,0,0,44,15,0,-1,4,0,4,21:01:03,362,,,
128,12120,10,12120,12125,0,0,43,45,-1,30,8,2,6,21:01:04,194,,,
129,12120,4,12120,12125,0,0,48,32,5,-13,2,2,0,21:01:04,304,,,
130,12125,100,12115,12120,-1,-1,45,1,0,0,0,100,-100,21:01:05,232,,,
131,12120,18,12120,12125,1,1,9,35,0,0,18,0,18,21:01:05,502,,,
132,12120,40,12115,12120,-1,-1,63,18,0,0,0,40,-40,21:01:06,612,,,
133,12120,64,12120,12125,1,1,6,45,0,0,64,0,64,21:01:06,372,,,
134,12120,6,12120,12125,0,0,15,69,9,24,4,2,2,21:01:07,518,,,
135,12125,8,12120,12125,0,0,35,69,20,0,4,4,0,21:01:07,572,,,
136,12120,48,12120,12125,0,0,31,67,-4,-2,6,42,-36,21:01:08,704,,,
137,12120,4,12120,12125,0,0,58,67,27,0,2,2,0,21:01:08,478,,,
138,12120,34,12120,12125,0,0,42,72,-16,5,0,34,-34,21:01:09,440,,,
139,12120,6,12120,12125,0,0,39,72,-3,0,0,6,-6,21:01:09,336,,,
140,12120,10,12120,12125,0,0,38,73,-1,1,8,2,6,21:01:10,202,,,
141,12120,2,12120,12125,0,0,39,77,1,4,0,2,-2,21:01:10,266,,,
142,12120,26,12120,12125,0,0,30,73,-9,-4,18,8,10,21:01:11,388,,,
143,12120,14,12120,12125,0,0,27,74,-3,1,2,12,-10,21:01:11,470,,,
144,12120,18,12120,12125,0,0,22,78,-5,4,2,16,-14,21:01:12,462,,,
145,12120,98,12115,12120,-1,-1,50,28,0,0,0,98,-98,21:01:12,390,,,
146,12120,0,12115,12120,0,0,47,39,-3,11,0,0,0,21:01:13,386,,,
147,12120,20,12115,12120,0,0,53,35,6,-4,18,2,16,21:01:13,180,,,
148,12115,4,12115,12120,0,0,52,32,-1,-3,2,2,0,21:01:14,136,,,
149,12115,14,12115,12120,0,0,51,31,-1,-1,12,2,10,21:01:14,244,,,
150,12120,4,12115,12120,0,0,51,31,0,0,4,0,4,21:01:15,224,,,
151,12115,2,12115,12120,0,0,51,33,0,2,0,2,-2,21:01:15,316,,,
152,12120,8,12115,12120,0,0,51,37,0,4,8,0,8,21:01:16,316,,,
153,12120,2,12115,12120,0,0,51,37,0,0,2,0,2,21:01:16,174,,,
154,12120,4,12115,12120,0,0,52,42,1,5,4,0,4,21:01:17,166,,,
155,12120,0,12115,12120,0,0,52,43,0,1,0,0,0,21:01:17,130,,,
156,12120,52,12115,12120,0,0,31,40,-21,-3,10,42,-32,21:01:18,174,,,
157,12115,34,12110,12115,-1,-1,59,7,0,0,0,34,-34,21:01:18,184,,,
158,12115,54,12115,12120,1,1,3,42,0,0,54,0,54,21:01:19,228,,,
159,12120,18,12115,12120,0,0,27,44,24,2,10,8,2,21:01:19,192,,,
160,12115,4,12115,12120,0,0,38,49,11,5,0,4,-4,21:01:20,188,,,
161,12115,0,12115,12120,0,0,48,44,10,-5,0,0,0,21:01:20,192,,,
162,12120,6,12115,12120,0,0,49,56,1,12,6,0,6,21:01:21,208,,,
163,12120,0,12115,12120,0,0,54,54,5,-2,0,0,0,21:01:21,352,,,
164,12115,2,12115,12120,0,0,54,57,0,3,0,2,-2,21:01:22,306,,,
165,12120,2,12115,12120,0,0,55,55,1,-2,2,0,2,21:01:22,280,,,
166,12120,32,12115,12120,0,0,57,38,2,-17,32,0,32,21:01:23,284,,,
167,12115,6,12115,12120,0,0,59,38,2,0,4,2,2,21:01:23,290,,,
168,12115,8,12115,12120,0,0,59,37,0,-1,4,4,0,21:01:24,304,,,
169,12115,4,12115,12120,0,0,57,37,-2,0,0,4,-4,21:01:24,292,,,
170,12120,26,12115,12120,0,0,53,28,-4,-9,20,6,14,21:01:25,250,,,
171,12115,4,12115,12120,0,0,51,34,-2,6,0,4,-4,21:01:25,206,,,
172,12120,26,12115,12120,0,0,51,37,0,3,6,20,-14,21:01:26,202,,,
173,12120,2,12115,12120,0,0,52,38,1,1,2,0,2,21:01:26,202,,,
174,12120,6,12115,12120,0,0,53,37,1,-1,4,2,2,21:01:27,184,,,
175,12120,6,12115,12120,0,0,52,37,-1,0,4,2,2,21:01:27,170,,,
176,12120,0,12115,12120,0,0,53,44,1,7,0,0,0,21:01:28,150,,,
177,12120,2,12115,12120,0,0,54,59,1,15,2,0,2,21:01:28,138,,,
178,12120,2,12115,12120,0,0,52,62,-2,3,2,0,2,21:01:29,120,,,
179,12115,40,12115,12120,0,0,32,63,-20,1,0,40,-40,21:01:29,108,,,
180,12115,0,12115,12120,0,0,32,64,0,1,0,0,0,21:01:30,106,,,
181,12115,10,12115,12120,0,0,36,60,4,-4,8,2,6,21:01:30,64,,,
182,12115,16,12115,12120,0,0,43,62,7,2,4,12,-8,21:01:31,10,,,
183,12120,4,12115,12120,0,0,45,61,2,-1,4,0,4,21:01:31,-16,,,
184,12120,6,12115,12120,0,0,45,59,0,-2,6,0,6,21:01:32,118,,,
185,12120,0,12115,12120,0,0,45,75,0,16,0,0,0,21:01:32,160,,,
186,12115,6,12115,12120,0,0,41,91,-4,16,2,4,-2,21:01:33,222,,,
187,12120,14,12115,12120,0,0,41,86,0,-5,10,4,6,21:01:33,136,,,
188,12120,2,12115,12120,0,0,27,88,-14,2,2,0,2,21:01:34,124,,,
189,12120,8,12115,12120,0,0,23,87,-4,-1,2,6,-4,21:01:34,112,,,
190,12120,26,12115,12120,0,0,12,86,-11,-1,4,22,-18,21:01:35,218,,,
191,12115,12,12115,12120,0,0,8,87,-4,1,0,12,-12,21:01:35,212,,,
192,12115,8,12115,12120,0,0,4,91,-4,4,0,8,-8,21:01:36,172,,,
193,12115,10,12110,12115,-1,-1,69,16,0,0,0,10,-10,21:01:36,134,,,
194,12115,2,12110,12115,0,0,69,33,0,17,2,0,2,21:01:37,108,,,
195,12115,36,12110,12115,0,0,66,26,-3,-7,36,0,36,21:01:37,152,,,
196,12115,6,12110,12115,0,0,67,20,1,-6,6,0,6,21:01:38,130,,,
197,12115,0,12110,12115,0,0,67,10,0,-10,0,0,0,21:01:38,170,,,
198,12115,20,12110,12120,0,1,68,93,1,0,20,0,20,21:01:39,152,,,
199,12115,0,12115,12120,1,0,2,99,0,6,0,0,0,21:01:39,186,,,
200,12110,82,12110,12115,-1,-1,52,36,0,0,0,82,-82,21:01:40,222,,,
201,12115,34,12110,12115,0,0,54,29,2,-7,34,0,34,21:01:40,182,,,
202,12115,70,12110,12120,0,1,55,100,1,0,70,0,70,21:01:41,90,,,
203,12110,4,12110,12115,0,-1,57,3,2,0,0,4,-4,21:01:41,126,,,
204,12110,32,12110,12115,0,0,56,16,-1,13,30,2,28,21:01:42,184,,,
205,12110,2,12110,12115,0,0,55,34,-1,18,0,2,-2,21:01:42,154,,,
206,12110,6,12110,12115,0,0,50,45,-5,11,2,4,-2,21:01:43,130,,,
207,12115,12,12110,12115,0,0,48,62,-2,17,12,0,12,21:01:43,130,,,
208,12115,10,12110,12115,0,0,44,61,-4,-1,2,8,-6,21:01:44,120,,,
209,12115,0,12110,12115,0,0,47,65,3,4,0,0,0,21:01:44,66,,,
210,12110,2,12110,12115,0,0,76,72,29,7,0,2,-2,21:01:45,138,,,
211,12115,2,12110,12115,0,0,79,72,3,0,2,0,2,21:01:45,172,,,
212,12115,2,12110,12115,0,0,83,72,4,0,2,0,2,21:01:46,108,,,
213,12115,0,12110,12115,0,0,83,75,0,3,0,0,0,21:01:46,110,,,
214,12110,20,12110,12115,0,0,73,76,-10,1,0,20,-20,21:01:47,76,,,
215,12115,2,12110,12115,0,0,71,72,-2,-4,2,0,2,21:01:47,58,,,
216,12110,2,12110,12115,0,0,72,72,1,0,0,2,-2,21:01:48,24,,,
217,12110,0,12110,12115,0,0,73,69,1,-3,0,0,0,21:01:48,34,,,
218,12115,2,12110,12115,0,0,74,65,1,-4,2,0,2,21:01:49,36,,,
219,12115,6,12110,12115,0,0,77,64,3,-1,6,0,6,21:01:49,44,,,
220,12115,2,12110,12115,0,0,80,65,3,1,2,0,2,21:01:50,22,,,
221,12115,0,12110,12115,0,0,81,65,1,0,0,0,0,21:01:50,36,,,
222,12110,6,12110,12115,0,0,84,63,3,-2,4,2,2,21:01:51,6,,,
223,12115,2,12110,12115,0,0,85,61,1,-2,2,0,2,21:01:51,0,,,
224,12110,102,12110,12115,0,0,35,60,-50,-1,2,100,-98,21:01:52,-26,,,
225,12110,68,12105,12110,-1,-1,38,4,0,0,0,68,-68,21:01:52,-28,,,
226,12110,36,12105,12110,0,0,47,6,9,2,8,28,-20,21:01:53,-140,,,
227,12110,2,12105,12110,0,0,50,12,3,6,2,0,2,21:01:53,-196,,,
228,12105,50,12105,12110,0,0,25,25,-25,13,0,50,-50,21:01:54,-164,,,
229,12105,6,12105,12110,0,0,26,30,1,5,2,4,-2,21:01:54,-174,,,
230,12105,0,12105,12110,0,0,24,32,-2,2,0,0,0,21:01:55,-238,,,
231,12105,2,12105,12110,0,0,24,38,0,6,0,2,-2,21:01:55,-244,,,
232,12110,2,12105,12110,0,0,31,38,7,0,2,0,2,21:01:56,-266,,,
233,12110,10,12105,12110,0,0,36,30,5,-8,10,0,10,21:01:56,-268,,,
234,12110,12,12105,12110,0,0,37,20,1,-10,10,2,8,21:01:57,-288,,,
235,12110,44,12110,12115,1,1,25,67,0,0,44,0,44,21:01:57,-326,,,
236,12110,4,12110,12115,0,0,29,63,4,-4,0,4,-4,21:01:58,-370,,,
237,12110,14,12110,12115,0,0,28,65,-1,2,0,14,-14,21:01:58,-332,,,
238,12110,0,12110,12115,0,0,28,66,0,1,0,0,0,21:01:59,-398,,,
239,12110,6,12110,12115,0,0,26,67,-2,1,0,6,-6,21:01:59,-298,,,
240,12110,0,12110,12115,0,0,26,68,0,1,0,0,0,21:02:00,-298,,,
241,12110,34,12110,12115,0,0,15,63,-11,-5,12,22,-10,21:02:00,-260,-128,,
242,12115,6,12110,12115,0,0,16,60,1,-3,4,2,2,21:02:01,-280,-128,,
243,12115,6,12110,12115,0,0,14,66,-2,6,2,4,-2,21:02:01,-300,-340,,
244,12110,28,12105,12110,-1,-1,52,54,0,0,0,28,-28,21:02:02,-296,-218,,
245,12105,14,12105,12110,0,0,36,66,-16,12,2,12,-10,21:02:02,-334,-172,,
246,12110,22,12105,12110,0,0,36,56,0,-10,22,0,22,21:02:03,-356,92,,
247,12110,52,12105,12110,0,0,13,60,-23,4,2,50,-48,21:02:03,-368,-6,,
248,12105,20,12105,12110,0,0,16,65,3,5,0,20,-20,21:02:04,-354,-160,,
249,12105,26,12105,12110,0,0,4,73,-12,8,4,22,-18,21:02:04,-406,-102,,
250,12110,58,12100,12105,-1,-1,91,4,0,0,0,58,-58,21:02:05,-432,-200,,
251,12110,90,12105,12110,1,1,17,51,0,0,90,0,90,21:02:05,-450,52,,
252,12110,12,12105,12110,0,0,49,48,32,-3,12,0,12,21:02:06,-408,204,,
253,12110,0,12105,12110,0,0,54,44,5,-4,0,0,0,21:02:06,-336,36,,
254,12110,0,12105,12110,0,0,54,43,0,-1,0,0,0,21:02:07,-284,234,,
255,12110,2,12105,12110,0,0,56,42,2,-1,2,0,2,21:02:07,-348,224,,
256,12110,0,12105,12110,0,0,56,42,0,0,0,0,0,21:02:08,-350,354,,
257,12110,0,12105,12110,0,0,56,47,0,5,0,0,0,21:02:08,-348,130,,
258,12110,2,12105,12110,0,0,56,51,0,4,2,0,2,21:02:09,-312,128,,
259,12110,10,12105,12110,0,0,60,47,4,-4,10,0,10,21:02:09,-312,24,,
260,12110,12,12105,12110,0,0,64,41,4,-6,10,2,8,21:02:10,-276,-74,,
261,12110,0,12105,12110,0,0,64,50,0,9,0,0,0,21:02:10,-260,6,,
262,12105,4,12105,12110,0,0,63,50,-1,0,0,4,-4,21:02:11,-258,130,,
263,12105,2,12105,12110,0,0,66,52,3,2,0,2,-2,21:02:11,-256,214,,
264,12105,0,12105,12110,0,0,69,57,3,5,0,0,0,21:02:12,-270,192,,
265,12110,2,12105,12110,0,0,69,56,0,-1,2,0,2,21:02:12,-262,128,,
266,12110,2,12105,12110,0,0,71,55,2,-1,2,0,2,21:02:13,-248,138,,
267,12110,18,12105,12110,0,0,65,44,-6,-11,18,0,18,21:02:13,-148,32,,
268,12105,34,12105,12110,0,0,57,35,-8,-9,18,16,2,21:02:14,-146,-10,,
269,12110,12,12105,12110,0,0,104,30,47,-5,12,0,12,21:02:14,-144,100,,
270,12110,68,12110,12115,1,1,81,67,0,0,68,0,68,21:02:15,-142,82,,
271,12115,4,12110,12115,0,0,98,64,17,-3,2,2,0,21:02:15,-140,176,,
272,12110,10,12110,12115,0,0,96,61,-2,-3,6,4,2,21:02:16,-76,240,,
273,12115,20,12110,12115,0,0,97,51,1,-10,20,0,20,21:02:16,-74,100,,
274,12115,0,12110,12115,0,0,97,49,0,-2,0,0,0,21:02:17,-80,86,,
275,12110,2,12110,12115,0,0,96,50,-1,1,0,2,-2,21:02:17,-62,68,,
276,12110,0,12110,12115,0,0,97,51,1,1,0,0,0,21:02:18,-66,108,,
277,12110,2,12110,12115,0,0,96,58,-1,7,0,2,-2,21:02:18,-68,116,,
278,12115,28,12110,12115,0,0,94,50,-2,-8,20,8,12,21:02:19,-36,192,,
279,12115,10,12110,12115,0,0,91,49,-3,-1,4,6,-2,21:02:19,-4,188,,
280,12115,12,12110,12115,0,0,88,47,-3,-2,6,6,0,21:02:20,-46,142,,
281,12115,2,12110,12115,0,0,90,46,2,-1,2,0,2,21:02:20,-50,142,,
282,12115,6,12110,12115,0,0,91,60,1,14,6,0,6,21:02:21,-46,162,,
283,12115,2,12110,12115,0,0,91,62,0,2,2,0,2,21:02:21,-44,308,,
284,12115,2,12110,12115,0,0,91,63,0,1,2,0,2,21:02:22,-44,262,,
285,12115,0,12110,12115,0,0,91,65,0,2,0,0,0,21:02:22,-42,238,,
286,12115,0,12110,12115,0,0,92,66,1,1,0,0,0,21:02:23,-38,246,,
287,12115,0,12110,12115,0,0,91,66,-1,0,0,0,0,21:02:23,-40,250,,
288,12115,26,12110,12115,0,0,67,54,-24,-12,26,0,26,21:02:24,-72,232,,
289,12115,8,12110,12115,0,0,68,56,1,2,6,2,4,21:02:24,-74,218,,
290,12115,2,12110,12115,0,0,78,55,10,-1,2,0,2,21:02:25,-48,202,,
291,12110,6,12110,12115,0,0,76,55,-2,0,0,6,-6,21:02:25,-40,166,,
292,12110,0,12110,12115,0,0,77,55,1,0,0,0,0,21:02:26,-52,150,,
293,12110,0,12110,12115,0,0,77,57,0,2,0,0,0,21:02:26,-54,148,,
294,12115,4,12110,12115,0,0,77,55,0,-2,4,0,4,21:02:27,-40,144,,
295,12115,2,12110,12115,0,0,77,56,0,1,2,0,2,21:02:27,-42,128,,
296,12115,0,12110,12115,0,0,78,56,1,0,0,0,0,21:02:28,-40,110,,
297,12110,2,12110,12115,0,0,77,55,-1,-1,0,2,-2,21:02:28,-40,98,,
298,12110,0,12110,12115,0,0,81,56,4,1,0,0,0,21:02:29,-40,80,,
299,12115,6,12110,12115,0,0,83,52,2,-4,6,0,6,21:02:29,-44,64,,
300,12115,30,12110,12115,0,0,83,37,0,-15,30,0,30,21:02:30,-46,60,,
301,12115,98,12115,12120,1,1,5,99,0,0,98,0,98,21:02:30,0,64,,
302,12115,22,12115,12120,0,0,58,94,53,-5,4,18,-14,21:02:31,30,40,,
303,12115,10,12115,12120,0,0,83,87,25,-7,0,10,-10,21:02:31,122,106,,
304,12115,12,12115,12120,0,0,88,58,5,-29,10,2,8,21:02:32,116,234,,
305,12120,90,12115,12120,0,0,86,13,-2,-45,90,0,90,21:02:32,102,262,,
306,12120,74,12120,12125,1,1,62,75,0,0,74,0,74,21:02:33,104,326,,
307,12120,38,12120,12125,0,0,41,79,-21,4,0,38,-38,21:02:33,194,330,,
308,12120,14,12120,12125,0,0,21,82,-20,3,0,14,-14,21:02:34,270,394,,
309,12120,42,12115,12120,-1,-1,73,36,0,0,0,42,-42,21:02:34,226,338,,
310,12120,8,12115,12120,0,0,73,9,0,-27,8,0,8,21:02:35,210,428,,
311,12120,2,12115,12120,0,0,73,7,0,-2,2,0,2,21:02:35,172,384,,
312,12120,2,12115,12120,0,0,73,6,0,-1,2,0,2,21:02:36,198,370,,
313,12120,0,12115,12120,0,0,73,8,0,2,0,0,0,21:02:36,212,346,,
314,12120,4,12115,12120,0,0,75,7,2,-1,2,2,0,21:02:37,222,330,,
315,12120,2,12115,12120,0,0,76,7,1,0,2,0,2,21:02:37,232,384,,
316,12120,4,12115,12120,0,0,76,12,0,5,4,0,4,21:02:38,230,360,,
317,12120,4,12115,12120,0,0,81,6,5,-6,4,0,4,21:02:38,196,366,,
318,12120,12,12120,12125,1,1,3,86,0,0,12,0,12,21:02:39,194,346,,
319,12120,4,12120,12125,0,0,24,86,21,0,0,4,-4,21:02:39,198,384,,
320,12120,4,12120,12125,0,0,33,86,9,0,0,4,-4,21:02:40,190,412,,
321,12120,2,12120,12125,0,0,37,85,4,-1,0,2,-2,21:02:40,186,368,,
322,12120,2,12120,12125,0,0,38,86,1,1,0,2,-2,21:02:41,264,354,,
323,12125,14,12120,12125,0,0,32,85,-6,-1,2,12,-10,21:02:41,228,354,,
324,12120,12,12120,12125,0,0,23,84,-9,-1,0,12,-12,21:02:42,156,340,,
325,12120,2,12120,12125,0,0,21,90,-2,6,0,2,-2,21:02:42,150,304,,
326,12125,2,12120,12125,0,0,20,89,-1,-1,2,0,2,21:02:43,110,240,,
327,12125,2,12120,12125,0,0,20,88,0,-1,2,0,2,21:02:43,110,240,,
328,12125,4,12120,12125,0,0,20,87,0,-1,4,0,4,21:02:44,114,234,,
329,12125,2,12120,12125,0,0,21,86,1,-1,2,0,2,21:02:44,104,170,,
330,12120,18,12120,12125,0,0,19,78,-2,-8,6,12,-6,21:02:45,114,252,,
331,12125,22,12120,12125,0,0,9,77,-10,-1,2,20,-18,21:02:45,116,288,,
332,12120,12,12120,12125,0,0,16,76,7,-1,6,6,0,21:02:46,112,220,,
333,12125,6,12120,12125,0,0,25,73,9,-3,6,0,6,21:02:46,92,202,,
334,12120,6,12120,12125,0,0,26,68,1,-5,4,2,2,21:02:47,90,166,,
335,12125,4,12120,12125,0,0,33,67,7,-1,4,0,4,21:02:47,96,154,,
336,12125,4,12120,12125,0,0,35,65,2,-2,4,0,4,21:02:48,118,142,,
337,12125,6,12120,12125,0,0,35,62,0,-3,6,0,6,21:02:48,120,154,,
338,12125,6,12120,12125,0,0,41,59,6,-3,6,0,6,21:02:49,126,162,,
339,12125,0,12120,12125,0,0,42,59,1,0,0,0,0,21:02:49,132,176,,
340,12125,2,12120,12125,0,0,43,59,1,0,2,0,2,21:02:50,136,158,,
341,12125,0,12120,12125,0,0,46,59,3,0,0,0,0,21:02:50,130,166,,
342,12120,16,12120,12125,0,0,58,60,12,1,4,12,-8,21:02:51,130,136,,
343,12120,32,12120,12125,0,0,44,60,-14,0,2,30,-28,21:02:51,130,130,,
344,12120,4,12120,12125,0,0,44,61,0,1,0,4,-4,21:02:52,120,94,,
345,12120,2,12120,12125,0,0,45,63,1,2,0,2,-2,21:02:52,90,62,,
346,12125,18,12120,12125,0,0,44,54,-1,-9,18,0,18,21:02:53,184,44,,
347,12125,30,12120,12125,0,0,44,39,0,-15,30,0,30,21:02:53,250,54,,
348,12120,18,12120,12125,0,0,42,33,-2,-6,12,6,6,21:02:54,288,124,,
349,12125,6,12120,12125,0,0,45,31,3,-2,6,0,6,21:02:54,316,142,,
350,12120,16,12120,12125,0,0,44,25,-1,-6,12,4,8,21:02:55,372,134,,
351,12125,2,12120,12125,0,0,44,24,0,-1,2,0,2,21:02:55,380,136,,
352,12125,4,12120,12125,0,0,45,27,1,3,4,0,4,21:02:56,388,122,,
353,12125,2,12120,12125,0,0,47,33,2,6,2,0,2,21:02:56,392,124,,
354,12125,2,12120,12125,0,0,47,33,0,0,2,0,2,21:02:57,394,106,,
355,12120,4,12120,12125,0,0,47,35,0,2,2,2,0,21:02:57,386,60,,
356,12125,4,12120,12125,0,0,47,37,0,2,4,0,4,21:02:58,380,10,,
357,12125,12,12120,12125,0,0,46,33,-1,-4,10,2,8,21:02:58,336,4,,
358,12120,10,12120,12125,0,0,46,30,0,-3,8,2,6,21:02:59,344,-54,,
359,12120,2,12120,12125,0,0,45,35,-1,5,0,2,-2,21:02:59,366,68,,
360,12125,14,12120,12125,0,0,55,29,10,-6,14,0,14,21:03:00,372,74,,
361,12125,0,12120,12125,0,0,57,29,2,0,0,0,0,21:03:00,376,116,,
362,12125,14,12120,12125,0,0,55,24,-2,-5,10,4,6,21:03:01,390,110,,
363,12120,14,12120,12125,0,0,56,24,1,0,12,2,10,21:03:01,400,100,,
364,12125,26,12120,12125,0,0,56,19,0,-5,26,0,26,21:03:02,404,108,,
365,12125,8,12120,12125,0,0,59,39,3,20,6,2,4,21:03:02,416,82,,
366,12125,18,12120,12125,0,0,56,34,-3,-5,18,0,18,21:03:03,470,114,,
367,12125,2,12120,12125,0,0,56,37,0,3,2,0,2,21:03:03,484,116,,
368,12125,4,12120,12125,0,0,57,37,1,0,4,0,4,21:03:04,480,126,,
369,12125,18,12120,12125,0,0,54,31,-3,-6,12,6,6,21:03:04,530,124,,
370,12125,0,12120,12125,0,0,58,34,4,3,0,0,0,21:03:05,554,122,,
371,12125,8,12120,12125,0,0,58,30,0,-4,8,0,8,21:03:05,578,128,,
372,12125,10,12120,12125,0,0,60,44,2,14,10,0,10,21:03:06,636,228,,
373,12125,0,12120,12125,0,0,60,31,0,-13,0,0,0,21:03:06,554,218,,
374,12125,4,12120,12125,0,0,60,42,0,11,2,2,0,21:03:07,552,268,,
375,12125,4,12120,12125,0,0,106,45,46,3,4,0,4,21:03:07,552,204,,
