,Price,TickVolume,,,,,,
13:45:55,16615,2,2,0,0,0,0,0
13:45:55,16615,6,2,0,0,0,0,0
13:45:56,16615,0,2,0,0,0,0,0
13:45:56,16615,8,2,0,0,0,0,0
13:45:57,16615,10,2,0,0,0,0,0
13:45:57,16615,20,2,0,0,0,0,0
13:45:58,16620,10,2,0,0,0,0,0
13:45:58,16615,18,2,0,0,0,0,0
13:45:59,16615,4,2,0,0,0,0,0
13:45:59,16620,26,2,0,0,0,0,0
13:46:00,16615,8,2,0,0,0,0,0
13:46:00,16615,10,2,0,0,0,0,0
13:46:01,16620,16,2,0,0,0,0,0
13:46:01,16620,28,2,0,0,0,0,0
13:46:02,16615,6,2,0,0,0,0,0
13:46:02,16620,4,2,0,0,0,0,0
13:46:03,16620,8,2,0,0,0,0,0
13:46:03,16620,2,2,0,0,0,0,0
13:46:04,16615,4,2,0,0,0,0,0
13:46:04,16615,0,2,0,0,0,0,0
13:46:05,16615,22,2,0,0,0,0,0
13:46:05,16615,0,2,0,0,0,0,0
13:46:06,16620,4,2,0,0,0,0,0
13:46:06,16620,0,2,0,0,0,0,0
13:46:07,16615,4,2,0,0,0,0,0
13:46:07,16620,2,2,0,0,0,0,0
13:46:08,16620,20,2,0,0,0,0,0
13:46:08,16620,0,2,0,0,0,0,0
13:46:09,16620,4,2,0,0,0,0,0
13:46:09,16620,0,2,0,0,0,0,0
13:46:10,16620,28,2,0,0,0,0,0
13:46:10,16615,24,2,0,0,0,0,0
13:46:11,16615,0,2,0,0,0,0,0
13:46:11,16620,42,2,0,0,0,0,0
13:46:12,16615,82,2,0,0,0,0,0
13:46:12,16615,6,2,0,0,0,0,0
13:46:13,16615,6,2,0,0,0,0,0
13:46:13,16610,4,2,0,0,0,0,0
13:46:14,16610,0,2,0,0,0,0,0
13:46:14,16610,2,2,0,0,0,0,0
13:46:15,16615,2,2,0,0,0,0,0
13:46:15,16615,2,2,0,0,0,0,0
13:46:16,16615,0,2,0,0,0,0,0
13:46:16,16615,2,2,0,0,0,0,0
13:46:17,16615,4,2,0,0,0,0,0
13:46:17,16615,0,2,0,0,0,0,0
13:46:18,16615,6,2,0,0,0,0,0
13:46:18,16615,0,2,0,0,0,0,0
13:46:19,16615,2,2,0,0,0,0,0
13:46:19,16610,4,2,0,0,0,0,0
13:46:20,16610,10,2,0,0,0,0,0
13:46:20,16610,0,2,0,0,0,0,0
13:46:21,16615,8,2,0,0,0,0,0
13:46:21,16615,0,2,0,0,0,0,0
13:46:22,16615,54,2,0,0,0,0,0
13:46:22,16615,0,2,0,0,0,0,0
13:46:23,16615,0,2,0,0,0,0,0
13:46:23,16610,2,2,0,0,0,0,0
13:46:24,16610,0,2,0,0,0,0,0
13:46:24,16610,4,2,0,0,0,0,0
13:46:25,16610,16,2,0,0,0,0,0
13:46:25,16610,14,2,0,0,0,0,0
13:46:26,16610,0,2,0,0,0,0,0
13:46:26,16610,16,2,0,0,0,0,0
13:46:27,16610,6,2,0,0,0,0,0
13:46:27,16610,10,2,0,0,0,0,0
13:46:28,16610,4,2,0,0,0,0,0
13:46:28,16610,2,2,0,0,0,0,0
13:46:29,16610,4,2,0,0,0,0,0
13:46:29,16610,4,2,0,0,0,0,0
13:46:30,16610,2,2,0,0,0,0,0
13:46:30,16610,2,2,0,0,0,0,0
13:46:31,16610,6,2,0,0,0,0,0
13:46:31,16610,6,2,0,0,0,0,0
13:46:32,16610,2,2,0,0,0,0,0
13:46:32,16610,2,2,0,0,0,0,0
13:46:33,16610,16,2,0,0,0,0,0
13:46:33,16615,22,2,0,0,0,0,0
13:46:34,16610,2,2,0,0,0,0,0
13:46:34,16610,14,2,0,0,0,0,0
13:46:35,16610,0,2,0,0,0,0,0
13:46:35,16610,0,2,0,0,0,0,0
13:46:36,16615,6,2,0,0,0,0,0
13:46:36,16610,2,2,0,0,0,0,0
13:46:37,16615,6,2,0,0,0,0,0
13:46:37,16610,6,2,0,0,0,0,0
13:46:38,16610,0,2,0,0,0,0,0
13:46:38,16610,2,2,0,0,0,0,0
13:46:39,16610,2,2,0,0,0,0,0
13:46:39,16610,6,2,0,0,0,0,0
13:46:40,16610,0,2,0,0,0,0,0
13:46:40,16615,4,2,0,0,0,0,0
13:46:41,16615,2,2,0,0,0,0,0
13:46:41,16615,4,2,0,0,0,0,0
13:46:42,16615,4,2,0,0,0,0,0
13:46:42,16610,4,2,0,0,0,0,0
13:46:43,16610,2,2,0,0,0,0,0
13:46:43,16610,0,2,0,0,0,0,0
13:46:44,16610,4,2,0,0,0,0,0
13:46:44,16615,2,2,0,0,0,0,0
13:46:45,16615,10,2,0,0,0,0,0
13:46:45,16610,2,2,0,0,0,0,0
13:46:46,16610,6,2,0,0,0,0,0
13:46:46,16610,12,2,0,0,0,0,0
13:46:47,16610,4,2,0,0,0,0,0
13:46:47,16610,0,2,0,0,0,0,0
13:46:48,16610,2,2,0,0,0,0,0
13:46:48,16610,4,2,0,0,0,0,0
13:46:49,16610,12,2,0,0,0,0,0
13:46:49,16610,0,2,0,0,0,0,0
13:46:50,16610,8,2,0,0,0,0,0
13:46:50,16610,0,2,0,0,0,0,0
13:46:51,16610,30,2,0,0,0,0,0
13:46:51,16610,4,2,0,0,0,0,0
13:46:52,16610,0,2,0,0,0,0,0
13:46:52,16610,0,2,0,0,0,0,0
13:46:53,16615,2,2,0,0,0,0,0
13:46:53,16615,0,2,0,0,0,0,0
13:46:54,16615,2,2,0,0,0,0,0
13:46:54,16615,0,2,0,0,0,0,0
13:46:55,16615,0,2,0,0,0,0,0
13:46:55,16610,12,2,0,0,0,0,0
13:46:56,16610,4,2,0,0,0,0,0
13:46:56,16610,0,2,0,0,0,0,0
13:46:57,16610,0,2,0,0,0,0,0
13:46:57,16610,0,2,0,0,0,0,0
13:46:58,16615,2,2,0,0,0,0,0
13:46:58,16615,0,2,0,0,0,0,0
13:46:59,16610,22,2,0,0,0,0,0
13:46:59,16610,6,2,0,0,0,0,0
13:47:00,16610,2,2,0,0,0,0,0
13:47:00,16610,8,2,0,0,0,0,0
13:47:01,16610,4,2,0,0,0,0,0
13:47:01,16615,8,2,0,0,0,0,0
13:47:02,16615,4,2,0,0,0,0,0
13:47:02,16615,20,2,0,0,0,0,0
13:47:03,16610,14,2,0,0,0,0,0
13:47:03,16610,0,2,0,0,0,0,0
13:47:04,16615,6,2,0,0,0,0,0
13:47:04,16610,2,2,0,0,0,0,0
13:47:05,16610,2,2,0,0,0,0,0
13:47:05,16615,4,2,0,0,0,0,0
13:47:06,16615,0,2,0,0,0,0,0
13:47:06,16610,2,2,0,0,0,0,0
13:47:07,16615,2,2,0,0,0,0,0
13:47:07,16615,4,2,0,0,0,0,0
13:47:08,16610,4,2,0,0,0,0,0
13:47:08,16615,6,2,0,0,0,0,0
13:47:09,16615,0,2,0,0,0,0,0
13:47:09,16610,4,2,0,0,0,0,0
13:47:10,16610,4,2,0,0,0,0,0
13:47:10,16610,12,2,0,0,0,0,0
13:47:11,16615,4,2,0,0,0,0,0
13:47:11,16615,2,2,0,0,0,0,0
13:47:12,16615,4,2,0,0,0,0,0
13:47:12,16615,2,2,0,0,0,0,0
13:47:13,16615,0,2,0,0,0,0,0
13:47:13,16615,0,2,0,0,0,0,0
13:47:14,16615,0,2,0,0,0,0,0
13:47:14,16615,10,2,0,0,0,0,0
13:47:15,16615,8,2,0,0,0,0,0
13:47:15,16615,0,2,0,0,0,0,0
13:47:16,16610,4,2,0,0,0,0,0
13:47:16,16610,0,2,0,0,0,0,0
13:47:17,16610,0,2,0,0,0,0,0
13:47:17,16610,0,2,0,0,0,0,0
13:47:18,16610,2,2,0,0,0,0,0
13:47:18,16610,0,2,0,0,0,0,0
13:47:19,16610,0,2,0,0,0,0,0
13:47:19,16610,4,2,0,0,0,0,0
13:47:20,16610,2,2,0,0,0,0,0
13:47:20,16615,2,2,0,0,0,0,0
13:47:21,16610,66,2,0,0,0,0,0
13:47:21,16615,104,2,0,0,0,0,0
13:47:22,16615,2,2,0,0,0,0,0
13:47:22,16615,6,2,0,0,0,0,0
13:47:23,16615,0,2,0,0,0,0,0
13:47:23,16615,0,2,0,0,0,0,0
13:47:24,16620,2,2,0,0,0,0,0
13:47:24,16620,0,2,0,0,0,0,0
13:47:25,16620,0,2,0,0,0,0,0
13:47:25,16615,2,2,0,0,0,0,0
13:47:26,16615,2,2,0,0,0,0,0
13:47:26,16620,12,2,0,0,0,0,0
13:47:27,16615,2,2,0,0,0,0,0
13:47:27,16620,2,2,0,0,0,0,0
13:47:28,16615,10,2,0,0,0,0,0
13:47:28,16615,8,2,0,0,0,0,0
13:47:29,16615,0,2,0,0,0,0,0
13:47:29,16615,0,2,0,0,0,0,0
13:47:30,16615,2,2,0,0,0,0,0
13:47:30,16615,24,2,0,0,0,0,0
13:47:31,16620,2,2,0,0,0,0,0
13:47:31,16615,6,2,0,0,0,0,0
13:47:32,16615,12,2,0,0,0,0,0
13:47:32,16620,22,2,0,0,0,0,0
13:47:33,16620,0,2,0,0,0,0,0
13:47:33,16620,0,2,0,0,0,0,0
13:47:34,16620,20,2,0,0,0,0,0
13:47:34,16620,0,2,0,0,0,0,0
13:47:35,16620,4,2,0,0,0,0,0
13:47:35,16620,2,2,0,0,0,0,0
13:47:36,16620,0,2,0,0,0,0,0
13:47:36,16615,2,2,0,0,0,0,0
13:47:37,16615,0,2,0,0,0,0,0
13:47:37,16620,2,2,0,0,0,0,0
13:47:38,16620,0,2,0,0,0,0,0
13:47:38,16615,6,2,0,0,0,0,0
13:47:39,16615,4,2,0,0,0,0,0
13:47:39,16615,2,2,0,0,0,0,0
13:47:40,16620,24,2,0,0,0,0,0
13:47:40,16620,2,2,0,0,0,0,0
13:47:41,16620,4,2,0,0,0,0,0
13:47:41,16620,12,2,0,0,0,0,0
13:47:42,16620,2,2,0,0,0,0,0
13:47:42,16620,0,2,0,0,0,0,0
13:47:43,16620,0,2,0,0,0,0,0
13:47:43,16620,20,2,0,0,0,0,0
13:47:44,16620,0,2,0,0,0,0,0
13:47:44,16615,22,2,0,0,0,0,0
13:47:45,16620,4,2,0,0,0,0,0
13:47:45,16620,2,2,0,0,0,0,0
13:47:46,16620,4,2,0,0,0,0,0
13:47:46,16620,6,1,0,0,0,0,0
13:47:47,16620,2,1,0,0,0,0,0
13:47:47,16620,4,1,0,0,0,0,0
13:47:48,16620,2,1,0,0,0,0,0
13:47:48,16620,74,1,0,0,0,0,0
13:47:49,16615,34,1,0,0,0,0,0
13:47:49,16620,28,1,0,0,0,0,0
13:47:50,16620,2,1,0,0,0,0,0
13:47:50,16620,2,1,0,0,0,0,0
13:47:51,16620,4,1,0,0,0,0,0
13:47:51,16620,0,1,0,0,0,0,0
13:47:52,16620,2,0,0,0,0,0,0
13:47:52,16620,2,0,0,0,0,0,0
13:47:53,16620,4,0,0,0,0,0,0
13:47:53,16615,8,0,0,0,0,0,0
13:47:54,16620,10,0,0,0,0,0,0
13:47:54,16620,0,0,0,0,0,0,0
13:47:55,16620,0,0,0,0,0,0,0
13:47:55,16620,0,0,0,0,0,0,0
13:47:56,16620,0,0,0,0,0,0,0
13:47:56,16615,4,0,0,0,0,0,0
13:47:57,16615,16,0,0,0,0,0,0
13:47:57,16615,0,0,0,0,0,0,0
13:47:58,16620,24,0,0,0,0,0,0
13:47:58,16620,0,0,0,0,0,0,0
13:47:59,16620,0,0,0,0,0,0,0
13:47:59,16620,22,0,0,0,0,0,0
13:48:00,16620,2,0,0,0,0,0,0
13:48:00,16620,10,0,0,0,0,0,0
13:48:01,16620,6,0,0,0,0,0,0
13:48:01,16620,0,0,0,0,0,0,0
13:48:02,16620,14,0,0,0,0,0,0
13:48:02,16620,0,0,0,0,0,0,0
13:48:03,16620,60,0,0,0,0,0,0
13:48:03,16620,26,0,0,0,0,0,0
13:48:04,16620,2,0,0,0,0,0,0
13:48:04,16625,10,0,0,0,0,0,0
13:48:05,16625,0,0,0,0,0,0,0
13:48:05,16625,2,0,0,0,0,0,0
13:48:06,16625,4,0,0,0,0,0,0
13:48:06,16620,2,0,0,0,0,0,0
13:48:07,16620,0,0,0,0,0,0,0
13:48:07,16620,2,0,0,0,0,0,0
13:48:08,16625,2,0,0,0,0,0,0
13:48:08,16625,4,0,0,0,0,0,0
13:48:09,16620,6,0,0,0,0,0,0
13:48:09,16625,10,0,0,0,0,0,0
13:48:10,16625,20,0,0,0,0,0,0
13:48:10,16625,40,0,0,0,0,0,0
13:48:11,16625,82,0,0,0,0,0,0
13:48:11,16625,8,0,0,0,0,0,0
13:48:12,16630,6,0,0,0,0,0,0
13:48:12,16625,16,0,0,0,0,0,0
13:48:13,16630,2,0,0,0,0,0,0
13:48:13,16630,8,0,0,0,0,0,0
13:48:14,16630,14,0,0,0,0,0,0
13:48:14,16630,6,0,0,0,0,0,0
13:48:15,16625,24,0,0,0,0,0,0
13:48:15,16630,6,0,0,0,0,0,0
13:48:16,16625,6,0,0,0,0,0,0
13:48:16,16625,24,0,0,0,0,0,0
13:48:17,16625,6,0,0,0,0,0,0
13:48:17,16625,6,0,0,0,0,0,0
13:48:18,16625,4,0,0,0,0,0,0
13:48:18,16625,6,0,0,0,0,0,0
13:48:19,16625,0,0,0,0,0,0,0
13:48:19,16630,102,0,0,0,0,0,0
13:48:20,16630,40,0,0,0,0,0,0
13:48:20,16630,0,0,0,0,0,0,0
13:48:21,16635,8,0,0,0,0,0,0
13:48:21,16635,42,0,0,0,0,0,0
13:48:22,16630,2,0,0,0,0,0,0
13:48:22,16630,30,0,0,0,0,0,0
13:48:23,16630,54,0,0,0,0,0,0
13:48:23,16625,52,0,0,0,0,0,0
13:48:24,16625,24,0,0,0,0,0,0
13:48:24,16625,12,0,0,0,0,0,0
13:48:25,16625,4,0,0,0,0,0,0
13:48:25,16625,0,0,0,0,0,0,0
13:48:26,16625,20,0,0,0,0,0,0
13:48:26,16625,14,0,0,0,0,0,0
13:48:27,16630,6,0,0,0,0,0,0
13:48:27,16625,2,0,0,0,0,0,0
13:48:28,16625,0,0,0,0,0,0,0
13:48:28,16625,4,0,0,0,0,0,0
13:48:29,16625,0,0,0,0,0,0,0
13:48:29,16625,0,0,0,0,0,0,0
13:48:30,16625,0,0,0,0,0,0,0
13:48:30,16625,6,0,0,0,0,0,0
13:48:31,16625,6,0,0,0,0,0,0
13:48:31,16625,0,0,0,0,0,0,0
13:48:32,16625,30,0,0,0,0,0,0
13:48:32,16625,6,0,0,0,0,0,0
13:48:33,16630,2,0,0,0,0,0,0
13:48:33,16630,0,0,0,0,0,0,0
13:48:34,16630,10,0,0,0,0,0,0
13:48:34,16625,22,0,0,0,0,0,0
13:48:35,16625,20,0,0,0,0,0,0
13:48:35,16625,10,0,0,0,0,0,0
13:48:36,16625,12,0,0,0,0,0,0
13:48:36,16625,4,0,0,0,0,0,0
13:48:37,16620,4,0,0,0,0,0,0
13:48:37,16625,2,0,0,0,0,0,0
13:48:38,16625,0,0,0,0,0,0,0
13:48:38,16625,0,0,0,0,0,0,0
13:48:39,16620,2,0,0,0,0,0,0
13:48:39,16625,4,0,0,0,0,0,0
13:48:40,16625,4,0,0,0,0,0,0
13:48:40,16625,22,0,0,0,0,0,0
13:48:41,16620,10,0,0,0,0,0,0
13:48:41,16620,6,0,0,0,0,0,0
13:48:42,16625,60,0,0,0,0,0,0
13:48:42,16625,0,0,0,0,0,0,0
13:48:43,16625,14,0,0,0,0,0,0
13:48:43,16620,90,0,0,0,0,0,0
13:48:44,16620,4,0,0,0,0,0,0
13:48:44,16620,0,0,0,0,0,0,0
13:48:45,16620,2,0,0,0,0,0,0
13:48:45,16625,8,0,0,0,0,0,0
13:48:46,16620,4,0,0,0,0,0,0
13:48:46,16620,2,0,0,0,0,0,0
13:48:47,16620,0,0,0,0,0,0,0
13:48:47,16620,0,0,0,0,0,0,0
13:48:48,16620,2,0,0,0,0,0,0
13:48:48,16620,0,0,0,0,0,0,0
13:48:49,16625,2,0,0,0,0,0,0
13:48:49,16625,0,0,0,0,0,0,0
13:48:50,16620,2,0,0,0,0,0,0
13:48:50,16620,0,0,0,0,0,0,0
13:48:51,16620,10,0,0,0,0,0,0
13:48:51,16625,10,0,0,0,0,0,0
13:48:52,16625,4,0,0,0,0,0,0
13:48:52,16620,2,0,0,0,0,0,0
13:48:53,16625,6,0,0,0,0,0,0
13:48:53,16625,0,0,0,0,0,0,0
13:48:54,16625,4,0,0,0,0,0,0
13:48:54,16625,0,0,0,0,0,0,0
13:48:55,16625,0,0,0,0,0,0,0
13:48:55,16625,2,0,0,0,0,0,0
13:48:56,16620,26,0,0,0,0,0,0
13:48:56,16620,192,0,0,0,0,0,0
13:48:57,16620,34,0,0,0,0,0,0
13:48:57,16615,4,0,0,0,0,0,0
13:48:58,16615,4,0,0,0,0,0,0
13:48:58,16615,0,0,0,0,0,0,0
13:48:59,16620,8,0,0,0,0,0,0
13:48:59,16620,6,0,0,0,0,0,0
13:49:00,16620,0,0,0,0,0,0,0
13:49:00,16620,14,0,0,0,0,0,0
13:49:01,16620,22,0,0,0,0,0,0
13:49:01,16615,6,0,0,0,0,0,0
13:49:02,16615,0,0,0,0,0,0,0
13:49:02,16620,6,0,0,0,0,0,0
13:49:03,16620,2,0,0,0,0,0,0
13:49:03,16620,8,0,0,0,0,0,0
13:49:04,16620,2,0,0,0,0,0,0
13:49:04,16620,2,0,0,0,0,0,0
13:49:05,16620,0,0,0,0,0,0,0
13:49:05,16620,10,0,0,0,0,0,0
13:49:06,16615,4,0,0,0,0,0,0
13:49:06,16620,6,0,0,0,0,0,0
13:49:07,16615,10,0,0,0,0,0,0
13:49:07,16620,2,0,0,0,0,0,0
13:49:08,16620,0,0,0,0,0,0,0
13:49:08,16615,2,0,0,0,0,0,0
13:49:09,16615,0,0,0,0,0,0,0
13:49:09,16620,4,0,0,0,0,0,0
13:49:10,16620,4,0,0,0,0,0,0
13:49:10,16620,0,0,0,0,0,0,0
13:49:11,16620,0,0,0,0,0,0,0
13:49:11,16620,0,0,0,0,0,0,0
13:49:12,16620,0,0,0,0,0,0,0
13:49:12,16620,2,0,0,0,0,0,0
13:49:13,16615,16,0,0,0,0,0,0
13:49:13,16620,6,0,0,0,0,0,0
13:49:14,16620,2,0,0,0,0,0,0
13:49:14,16620,0,0,0,0,0,0,0
13:49:15,16615,22,0,0,0,0,0,0
13:49:15,16615,0,0,0,0,0,0,0
13:49:16,16615,2,0,0,0,0,0,0
13:49:16,16615,0,0,0,0,0,0,0
13:49:17,16615,0,0,0,0,0,0,0
13:49:17,16615,4,0,0,0,0,0,0
13:49:18,16620,10,0,0,0,0,0,0
13:49:18,16615,12,0,0,0,0,0,0
13:49:19,16620,2,0,0,0,0,0,0
13:49:19,16620,0,0,0,0,0,0,0
13:49:20,16620,0,0,0,0,0,0,0
13:49:20,16615,4,0,0,0,0,0,0
13:49:21,16615,4,0,0,0,0,0,0
13:49:21,16620,6,0,0,0,0,0,0
13:49:22,16620,2,0,0,0,0,0,0
13:49:22,16620,0,0,0,0,0,0,0
13:49:23,16620,4,0,0,0,0,0,0
13:49:23,16620,2,0,0,0,0,0,0
13:49:24,16620,0,0,0,0,0,0,0
13:49:24,16620,0,0,0,0,0,0,0
13:49:25,16620,0,0,0,0,0,0,0
13:49:25,16615,4,0,0,0,0,0,0
13:49:26,16615,6,0,0,0,0,0,0
13:49:26,16615,10,0,0,0,0,0,0
13:49:27,16615,0,0,0,0,0,0,0
13:49:27,16615,78,0,0,0,0,0,0
13:49:28,16615,164,0,0,0,0,0,0
13:49:28,16610,30,0,0,0,0,0,0
13:49:29,16615,4,0,0,0,0,0,0
13:49:29,16610,2,0,0,0,0,0,0
13:49:30,16610,6,0,0,0,0,0,0
13:49:30,16610,2,0,0,0,0,0,0
13:49:31,16615,12,0,0,0,0,0,0
13:49:31,16615,0,0,0,0,0,0,0
13:49:32,16610,4,0,0,0,0,0,0
13:49:32,16615,8,0,0,0,0,0,0
13:49:33,16615,2,0,0,0,0,0,0
13:49:33,16610,14,0,0,0,0,0,0
13:49:34,16615,2,0,0,0,0,0,0
13:49:34,16610,2,0,0,0,0,0,0
13:49:35,16610,0,0,0,0,0,0,0
13:49:35,16615,20,0,0,0,0,0,0
13:49:36,16610,2,0,0,0,0,0,0
13:49:36,16610,2,0,0,0,0,0,0
13:49:37,16610,2,0,0,0,0,0,0
13:49:37,16610,34,0,0,0,0,0,0
13:49:38,16610,90,0,0,0,0,0,0
13:49:38,16610,106,0,0,0,0,0,0
13:49:39,16610,46,0,0,0,0,0,0
13:49:39,16610,8,0,0,0,0,0,0
13:49:40,16615,10,0,0,0,0,0,0
13:49:40,16610,6,0,0,0,0,0,0
13:49:41,16610,22,0,0,0,0,0,0
13:49:41,16610,12,0,0,0,0,0,0
13:49:42,16610,14,0,0,0,0,0,0
13:49:42,16610,12,0,0,0,0,0,0
13:49:43,16610,26,0,0,0,0,0,0
13:49:43,16610,0,0,0,0,0,0,0
13:49:44,16610,2,0,0,0,0,0,0
13:49:44,16610,2,0,0,0,0,0,0
13:49:45,16605,38,0,0,0,0,0,0
13:49:45,16605,40,0,0,0,0,0,0
13:49:46,16605,2,0,0,0,0,0,0
13:49:46,16605,8,0,0,0,0,0,0
13:49:47,16610,14,0,0,0,0,0,0
13:49:47,16610,6,0,0,0,0,0,0
13:49:48,16610,12,0,0,0,0,0,0
13:49:48,16610,0,0,0,0,0,0,0
13:49:49,16610,44,0,0,0,0,0,0
13:49:49,16610,18,0,0,0,0,0,0
13:49:50,16610,10,0,0,0,0,0,0
13:49:50,16610,4,0,0,0,0,0,0
13:49:51,16610,2,0,0,0,0,0,0
13:49:51,16610,2,0,0,0,0,0,0
13:49:52,16610,12,0,0,0,0,0,0
13:49:52,16610,2,0,0,0,0,0,0
13:49:53,16610,2,0,0,0,0,0,0
13:49:53,16610,4,0,0,0,0,0,0
13:49:54,16610,2,0,0,0,0,0,0
13:49:54,16610,6,0,0,0,0,0,0
13:49:55,16610,2,0,0,0,0,0,0
13:49:55,16615,2,0,0,0,0,0,0
13:49:56,16615,2,0,0,0,0,0,0
13:49:56,16610,86,0,0,0,0,0,0
13:49:57,16610,14,0,0,0,0,0,0
13:49:57,16610,2,0,0,0,0,0,0
13:49:58,16615,18,0,0,0,0,0,0
13:49:58,16610,8,0,0,0,0,0,0
13:49:59,16610,0,0,0,0,0,0,0
13:49:59,16610,2,0,0,0,0,0,0
13:50:00,16610,4,0,0,0,0,0,0
13:50:00,16615,30,0,0,0,0,0,0
13:50:01,16615,38,0,0,0,0,0,0
13:50:01,16610,4,0,0,0,0,0,0
13:50:02,16610,0,0,0,0,0,0,0
13:50:02,16615,14,0,0,0,0,0,0
13:50:03,16615,120,0,0,0,0,0,0
13:50:03,16615,2,0,0,0,0,0,0
13:50:04,16615,2,0,0,0,0,0,0
13:50:04,16615,2,0,0,0,0,0,0
13:50:05,16615,0,0,0,0,0,0,0
13:50:05,16615,0,0,0,0,0,0,0
13:50:06,16620,18,0,0,0,0,0,0
13:50:06,16615,2,0,0,0,0,0,0
13:50:07,16615,6,0,0,0,0,0,0
13:50:07,16615,2,0,0,0,0,0,0
13:50:08,16615,6,0,0,0,0,0,0
13:50:08,16615,80,0,0,0,0,0,0
13:50:09,16615,6,0,0,0,0,0,0
13:50:09,16615,0,0,0,0,0,0,0
13:50:10,16615,2,0,0,0,0,0,0
13:50:10,16615,8,0,0,0,0,0,0
13:50:11,16615,68,0,0,0,0,0,0
13:50:11,16615,0,0,0,0,0,0,0
13:50:12,16615,2,0,0,0,0,0,0
13:50:12,16620,2,0,0,0,0,0,0
13:50:13,16620,0,0,0,0,0,0,0
13:50:13,16615,6,0,0,0,0,0,0
13:50:14,16620,4,0,0,0,0,0,0
13:50:14,16615,4,0,0,0,0,0,0
13:50:15,16615,0,0,0,0,0,0,0
13:50:15,16615,0,0,0,0,0,0,0
13:50:16,16615,46,0,0,0,0,0,0
13:50:16,16615,8,0,0,0,0,0,0
13:50:17,16615,2,0,0,0,0,0,0
13:50:17,16615,2,0,0,0,0,0,0
13:50:18,16615,0,0,0,0,0,0,0
13:50:18,16615,0,0,0,0,0,0,0
13:50:19,16615,10,0,0,0,0,0,0
13:50:19,16615,0,0,0,0,0,0,0
13:50:20,16615,0,0,0,0,0,0,0
13:50:20,16615,0,0,0,0,0,0,0
13:50:21,16615,0,0,0,0,0,0,0
13:50:21,16615,0,0,0,0,0,0,0
13:50:22,16615,0,0,0,0,0,0,0
13:50:22,16615,0,0,0,0,0,0,0
13:50:23,16615,0,0,0,0,0,0,0
13:50:23,16615,2,0,0,0,0,0,0
13:50:24,16615,0,0,0,0,0,0,0
13:50:24,16615,0,0,0,0,0,0,0
13:50:25,16615,2,0,0,0,0,0,0
13:50:25,16615,0,0,0,0,0,0,0
13:50:26,16615,0,0,0,0,0,0,0
13:50:26,16615,4,0,0,0,0,0,0
13:50:27,16615,2,0,0,0,0,0,0
13:50:27,16615,4,0,0,0,0,0,0
13:50:28,16615,0,0,0,0,0,0,0
13:50:28,16615,0,0,0,0,0,0,0
13:50:29,16620,22,0,0,0,0,0,0
13:50:29,16620,0,0,0,0,0,0,0
13:50:30,16620,0,0,0,0,0,0,0
13:50:31,16620,0,0,0,0,0,0,0
13:50:32,16620,0,0,0,0,0,0,0
13:50:32,16620,2,0,0,0,0,0,0
13:50:33,16620,0,0,0,0,0,0,0
13:50:33,16620,2,0,0,0,0,0,0
13:50:34,16620,0,0,0,0,0,0,0
13:50:34,16620,0,0,0,0,0,0,0
13:50:35,16615,4,0,0,0,0,0,0
13:50:35,16620,12,0,0,0,0,0,0
13:50:36,16620,2,0,0,0,0,0,0
13:50:36,16615,10,0,0,0,0,0,0
13:50:37,16615,0,0,0,0,0,0,0
13:50:37,16615,4,0,0,0,0,0,0
13:50:38,16615,0,0,0,0,0,0,0
13:50:38,16620,2,0,0,0,0,0,0
13:50:39,16620,2,0,0,0,0,0,0
13:50:39,16620,0,0,0,0,0,0,0
13:50:40,16620,4,0,0,0,0,0,0
13:50:40,16620,24,0,0,0,0,0,0
13:50:41,16620,12,0,0,0,0,0,0
13:50:41,16620,0,0,0,0,0,0,0
13:50:42,16620,4,0,0,0,0,0,0
13:50:42,16620,0,0,0,0,0,0,0
13:50:43,16620,2,0,0,0,0,0,0
13:50:43,16620,4,0,0,0,0,0,0
13:50:44,16620,2,0,0,0,0,0,0
13:50:44,16615,6,0,0,0,0,0,0
13:50:45,16620,4,0,0,0,0,0,0
13:50:45,16620,0,0,0,0,0,0,0
13:50:46,16620,2,0,0,0,0,0,0
13:50:46,16620,0,0,0,0,0,0,0
13:50:47,16620,2,0,0,0,0,0,0
13:50:47,16620,6,0,0,0,0,0,0
13:50:48,16620,4,0,0,0,0,0,0
13:50:48,16620,2,0,0,0,0,0,0
13:50:49,16615,2,0,0,0,0,0,0
13:50:49,16615,0,0,0,0,0,0,0
13:50:50,16615,2,0,0,0,0,0,0
13:50:50,16615,0,0,0,0,0,0,0
13:50:51,16615,0,0,0,0,0,0,0
13:50:51,16615,6,0,0,0,0,0,0
13:50:52,16615,8,0,0,0,0,0,0
13:50:52,16620,2,0,0,0,0,0,0
13:50:53,16615,2,0,0,0,0,0,0
13:50:53,16615,0,0,0,0,0,0,0
13:50:54,16615,0,0,0,0,0,0,0
13:50:54,16620,2,0,0,0,0,0,0
13:50:55,16620,0,0,0,0,0,0,0
13:50:55,16620,0,0,0,0,0,0,0
13:50:56,16620,0,0,0,0,0,0,0
13:50:56,16620,12,0,0,0,0,0,0
13:50:57,16620,6,0,0,0,0,0,0
13:50:57,16620,0,0,0,0,0,0,0
13:50:58,16620,12,0,0,0,0,0,0
13:50:58,16620,0,0,0,0,0,0,0
13:50:59,16620,2,0,0,0,0,0,0
13:50:59,16620,0,0,0,0,0,0,0
